Time,Last Price,Last Size,Last Exchange,Bid Price,Bid Size,Bid Exchange,Ask Price,Ask Exchange,Ask Size,Trade Condition
11:12:42 ET,49.79,300,Q,49.78,1,N,49.8,Q,11,--
11:12:41 ET,49.7914,60,DF,49.79,3,Q,49.8,Q,11,--
11:12:39 ET,49.79,19,Q,49.78,2,Q,49.8,Q,11,--
11:12:37 ET,49.7876,200,DF,49.78,2,Q,49.79,Q,1,--
11:12:37 ET,49.78,5,DEX,49.76,1,Z,49.79,Q,1,--
11:12:37 ET,49.78,90,DEX,49.76,1,Z,49.79,Q,1,--
11:12:37 ET,49.78,110,DEX,49.76,1,Z,49.79,Q,1,--
11:12:37 ET,49.78,90,DEX,49.76,1,Z,49.78,DEX,2,--
11:12:37 ET,49.78,200,DEX,49.76,1,Z,49.78,DEX,4,--
11:12:37 ET,49.77,100,P,49.76,3,P,49.77,P,1,--
11:12:37 ET,49.77,100,Q,49.76,3,P,49.77,P,1,--
11:12:37 ET,49.7649,20,DF,49.76,3,P,49.77,Q,1,--
11:12:37 ET,49.77,100,P,49.77,2,P,49.77,Q,1,--
11:12:37 ET,49.78,80,DF,49.76,3,Q,49.77,P,1,--
11:12:37 ET,49.76,100,NATL,49.76,3,Q,49.77,P,1,--
11:12:37 ET,49.77,100,P,49.76,4,Z,49.77,P,1,--
11:12:37 ET,49.77,99,DEX,49.76,3,Z,49.77,P,2,--
11:12:37 ET,49.76,100,DF,49.76,3,Z,49.77,P,1,--
11:12:37 ET,49.77,100,P,49.76,3,Z,49.78,DEX,5,--
11:12:37 ET,49.77,200,DEX,49.76,3,Z,49.78,DEX,5,--
11:12:37 ET,49.77,1,DEX,49.76,1,Z,49.77,DEX,3,--
11:12:37 ET,49.77,100,Q,49.75,1,Z,49.76,P,1,--
11:12:37 ET,49.76,14,Q,49.75,1,Z,49.76,P,1,--
11:12:37 ET,49.76,86,Q,49.75,1,Q,49.76,P,1,--
11:12:37 ET,49.75,65,P,49.75,1,Q,49.75,P,1,--
11:12:37 ET,49.75,13,P,49.75,1,Q,49.75,P,1,--
11:12:37 ET,49.76,10,DEX,49.74,1,Q,49.76,Z,2,--
11:12:37 ET,49.75,505,DEX,49.72,1,BYX,49.75,DEX,5,--
11:12:37 ET,49.75,295,DEX,49.71,2,PH,49.73,P,1,--
11:12:37 ET,49.75,55,DEX,49.71,2,PH,49.73,P,1,--
11:12:37 ET,49.75,100,DEX,49.71,2,PH,49.73,P,1,--
11:12:37 ET,49.75,86,Z,49.71,2,PH,49.73,P,1,--
11:12:37 ET,49.74,50,DEX,49.71,2,PH,49.73,P,1,--
11:12:37 ET,49.74,100,Z,49.71,2,PH,49.73,P,1,--
11:12:37 ET,49.75,90,Q,49.71,1,Z,49.73,P,1,--
11:12:37 ET,49.75,200,Q,49.71,1,Z,49.73,P,1,--
11:12:37 ET,49.75,10,Q,49.71,1,Z,49.73,P,1,--
11:12:37 ET,49.74,100,Q,49.71,1,Z,49.73,P,1,--
11:12:37 ET,49.73,100,Q,49.71,1,Z,49.73,P,1,--
11:12:37 ET,49.71,194,DEX,49.7,1,Q,49.73,P,1,--
11:12:37 ET,49.71,14,Q,49.68,2,Q,49.71,DEX,1,--
11:12:37 ET,49.71,6,DEX,49.68,2,Q,49.71,DEX,2,--
11:12:37 ET,49.71,100,P,49.68,2,Q,49.71,DEX,2,--
11:12:35 ET,49.6921,100,DF,49.67,1,IX,49.71,Q,6,--
11:12:31 ET,49.69,5,DF,49.67,1,IX,49.71,Q,6,--
11:12:29 ET,49.6701,6,DF,49.67,1,IX,49.71,Q,6,--
11:12:13 ET,49.7099,2,DF,49.67,1,IX,49.71,Q,6,--
11:12:05 ET,49.71,400,Q,49.68,1,N,49.72,BYX,3,--
11:12:05 ET,49.71,100,Q,49.71,4,Q,49.72,BYX,3,--
11:12:05 ET,49.69,100,Q,49.67,1,IX,49.72,IX,1,--
11:12:01 ET,49.674,550,DF,49.67,1,IX,49.71,Z,2,--
11:11:59 ET,49.6709,2,DF,49.67,1,IX,49.71,Q,2,--
11:11:59 ET,49.71,2,P,49.67,1,IX,49.71,Q,3,--
11:11:59 ET,49.71,100,P,49.67,1,IX,49.71,Q,3,--
11:11:59 ET,49.69,200,Q,49.68,1,N,49.72,Q,3,--
11:11:48 ET,49.69,89,Q,49.67,1,IX,49.72,Q,3,--
11:11:48 ET,49.69,600,Q,49.67,1,IX,49.72,IX,1,--
11:11:48 ET,49.69,10,Q,49.67,1,IX,49.69,Q,6,--
11:11:46 ET,49.69,201,Q,49.67,1,IX,49.69,Q,6,--
11:11:37 ET,49.6767,35,DF,49.67,1,IX,49.7,Q,9,--
11:11:37 ET,49.7,100,DF,49.67,1,IX,49.7,Q,9,--
11:11:28 ET,49.68,100,N,49.66,3,Q,49.69,Z,3,--
11:11:28 ET,49.68,262,DF,49.66,1,Q,49.68,IX,1,--
11:11:28 ET,49.68,100,DF,49.66,1,Q,49.68,IX,1,--
11:11:28 ET,49.69,75,P,49.66,1,Q,49.68,IX,1,--
11:11:28 ET,49.69,200,P,49.66,1,Q,49.68,IX,1,--
11:11:16 ET,49.6728,100,DF,49.67,1,IX,49.69,Q,1,--
11:11:03 ET,49.66,16,DEX,49.66,4,Q,49.71,Q,4,--
11:11:03 ET,49.66,100,DEX,49.66,4,Q,49.71,Q,4,--
11:11:02 ET,49.6928,500,DF,49.66,4,Q,49.71,Q,3,--
11:10:54 ET,49.7,400,DF,49.67,1,IX,49.71,Q,3,--
11:10:41 ET,49.6767,1,DF,49.67,1,Q,49.7,Q,3,--
11:10:40 ET,49.685,80,DF,49.67,1,Q,49.7,Q,3,--
11:10:39 ET,49.67,15,IX,49.67,1,Q,49.7,Q,1,--
11:10:27 ET,49.7,300,DF,49.67,1,Q,49.71,B,2,--
11:10:27 ET,49.67,10,DF,49.67,1,Q,49.71,B,2,--
11:10:26 ET,49.68,14,Q,49.67,2,Q,49.71,B,2,--
11:10:26 ET,49.68,200,P,49.67,2,Q,49.71,B,2,--
11:10:26 ET,49.68,200,P,49.66,4,Q,49.68,P,2,--
11:10:26 ET,49.68,400,Q,49.66,4,Q,49.68,P,4,--
11:10:10 ET,49.67,300,DF,49.66,3,Q,49.68,P,4,--
11:10:09 ET,49.66,55,DF,49.66,3,Q,49.68,P,4,--
11:10:03 ET,49.68,100,DEX,49.68,1,DEX,49.7,Q,1,--
11:09:50 ET,49.67,100,Q,49.67,1,IX,49.7,DEX,1,--
11:09:34 ET,49.716,7,DF,49.68,2,Z,49.72,DEX,7,--
11:09:30 ET,49.705,10,DF,49.69,1,DEX,49.72,DEX,7,--
11:09:23 ET,49.68,100,IX,49.68,2,Z,49.72,DEX,7,--
11:09:19 ET,49.6824,6,DF,49.67,1,IX,49.72,DEX,7,--
11:09:12 ET,49.6992,5,DF,49.67,1,IX,49.72,DEX,7,--
11:09:04 ET,49.7,100,Q,49.67,1,IX,49.7,BYX,2,--
11:09:04 ET,49.7,100,Q,49.67,1,IX,49.7,BYX,2,--
11:09:04 ET,49.68,65,DEX,49.66,1,Q,49.68,P,2,--
11:09:01 ET,49.69,75,N,49.62,2,NATL,49.68,B,3,--
11:09:01 ET,49.69,100,N,49.65,1,Q,49.69,Z,3,--
11:09:01 ET,49.67,100,Q,49.65,1,Q,49.69,Q,2,--
11:08:56 ET,49.66,20,DF,49.64,3,DEX,49.68,Q,3,--
11:08:47 ET,49.66,100,Z,49.66,1,Z,49.68,Q,3,--
11:08:47 ET,49.67,76,Z,49.66,1,Z,49.68,Q,3,--
11:08:47 ET,49.67,100,P,49.64,3,DEX,49.68,Q,1,--
11:08:47 ET,49.67,100,P,49.64,3,DEX,49.68,Q,1,--
11:08:47 ET,49.67,100,P,49.64,2,P,49.68,Q,1,--
11:08:46 ET,49.67,100,P,49.64,1,DEX,49.68,Q,1,--
11:08:46 ET,49.67,100,P,49.64,1,DEX,49.68,Q,1,--
11:08:46 ET,49.67,100,P,49.64,1,DEX,49.68,Q,1,--
11:08:46 ET,49.68,1,Z,49.67,2,P,49.68,Q,1,--
11:08:46 ET,49.68,1,Z,49.67,2,P,49.68,Q,1,--
11:08:46 ET,49.68,68,Q,49.67,2,P,49.68,Q,1,--
11:08:46 ET,49.68,100,Q,49.67,2,P,49.69,Q,3,--
11:08:46 ET,49.68,34,Z,49.67,2,P,49.68,Q,1,--
11:08:46 ET,49.68,34,DEX,49.67,2,P,49.68,Q,1,--
11:08:46 ET,49.68,1,Z,49.67,2,P,49.68,Q,1,--
11:08:46 ET,49.685,99,Z,49.67,2,P,49.68,Q,2,--
11:08:46 ET,49.68,1,DEX,49.67,2,P,49.68,Q,2,--
11:08:46 ET,49.685,1,Z,49.67,2,P,49.68,Q,2,--
11:08:46 ET,49.685,100,N,49.66,2,N,49.68,Q,2,--
11:08:46 ET,49.69,100,N,49.66,2,N,49.68,Q,2,--
11:08:46 ET,49.67,100,P,49.66,2,N,49.68,Q,1,--
11:08:46 ET,49.67,100,Q,49.67,1,P,49.69,Q,3,--
11:08:46 ET,49.67,10,Q,49.67,1,P,49.69,Q,3,--
11:08:46 ET,49.67,69,Q,49.67,1,P,49.69,Q,3,--
11:08:46 ET,49.67,31,Q,49.67,1,P,49.7,Q,4,--
11:08:46 ET,49.69,79,Q,49.67,1,P,49.7,Q,4,--
11:08:41 ET,49.7,50,Z,49.68,2,Z,49.72,DEX,7,--
11:08:38 ET,49.7034,4,DF,49.68,2,Z,49.72,DEX,7,--
11:08:30 ET,49.7036,300,DF,49.68,1,N,49.72,DEX,7,--
11:08:28 ET,49.7,2,DF,49.68,1,N,49.72,DEX,7,--
11:08:17 ET,49.69,100,DF,49.67,1,Q,49.71,Q,2,--
11:08:17 ET,49.71,50,N,49.67,1,Q,49.71,Q,2,--
11:08:17 ET,49.71,62,P,49.67,1,Q,49.71,Q,2,--
11:08:16 ET,49.71,138,P,49.67,1,P,49.71,P,2,--
11:08:16 ET,49.701,100,DF,49.67,1,P,49.71,P,2,--
11:08:10 ET,49.6832,200,DF,49.67,1,P,49.71,P,2,--
11:08:08 ET,49.67,100,DF,49.67,1,P,49.71,B,3,--
11:07:46 ET,49.7199,50,DF,49.68,1,Q,49.72,Q,3,--
11:07:43 ET,49.6801,2100,DF,49.68,1,Q,49.72,Q,3,--
11:07:40 ET,49.7,502,DF,49.69,1,IX,49.73,DEX,7,--
11:07:40 ET,49.7,98,Z,49.68,3,Q,49.7,Q,2,--
11:07:36 ET,49.69,1,Q,49.68,2,P,49.73,DEX,7,--
11:07:35 ET,49.7,1,Z,49.68,1,IX,49.71,Q,3,--
11:07:35 ET,49.7,1,Z,49.68,1,IX,49.71,Q,3,--
11:07:35 ET,49.7,1,DEX,49.68,1,IX,49.71,Q,3,--
11:07:35 ET,49.7,1,DEX,49.68,1,N,49.71,Q,3,--
11:07:35 ET,49.69,99,Q,49.69,1,IX,49.73,DEX,7,--
11:07:35 ET,49.69,1,Q,49.69,1,IX,49.73,DEX,7,--
11:07:33 ET,49.7,39,DF,49.69,3,Q,49.73,DEX,5,--
11:07:33 ET,49.7,1,Q,49.69,3,Q,49.73,DEX,5,--
11:07:21 ET,49.71,500,DEX,49.71,5,DEX,49.72,Q,1,--
11:07:21 ET,49.7299,100,DF,49.68,2,Z,49.73,DEX,7,--
11:07:17 ET,49.6801,1,DF,49.68,2,Z,49.73,DEX,7,--
11:07:16 ET,49.69,20,Q,49.68,2,Z,49.73,DEX,7,--
11:07:10 ET,49.725,10,DF,49.68,2,Z,49.73,DEX,7,--
11:06:58 ET,49.7299,4,DF,49.68,1,IX,49.73,DEX,7,--
11:06:50 ET,49.73,980,DF,49.69,1,Q,49.73,DEX,5,--
11:06:50 ET,49.71,20,DF,49.69,1,Q,49.73,DEX,5,--
11:06:49 ET,49.71,100,Q,49.69,1,IX,49.73,DEX,5,--
11:06:38 ET,49.71,100,DF,49.69,1,IX,49.73,DEX,5,--
11:06:35 ET,49.699,100,DF,49.69,1,Q,49.73,DEX,5,--
11:06:31 ET,49.7113,15,DF,49.69,1,Q,49.73,DEX,5,--
11:06:31 ET,49.71,100,Z,49.69,1,Q,49.73,DEX,5,--
11:06:29 ET,49.7112,500,DF,49.69,1,Q,49.73,DEX,5,--
11:06:28 ET,49.71,14,Q,49.69,1,IX,49.73,DEX,5,--
11:06:28 ET,49.71,91,Q,49.69,1,IX,49.73,DEX,5,--
11:06:28 ET,49.71,9,Q,49.69,1,Q,49.71,Q,1,--
11:06:28 ET,49.71,100,Q,49.69,1,Q,49.71,Q,1,--
11:06:20 ET,49.7,10,P,49.66,1,Q,49.71,Q,2,--
11:06:20 ET,49.71,100,Q,49.66,1,Q,49.71,Q,2,--
11:06:19 ET,49.7,50,IX,49.67,1,Z,49.7,IX,1,--
11:06:19 ET,49.69,50,DEX,49.66,2,Q,49.7,IX,1,--
11:06:11 ET,49.6788,880,DF,49.66,1,Q,49.7,Q,1,--
11:06:09 ET,49.6819,200,DF,49.66,1,Q,49.7,Q,1,--
11:06:09 ET,49.69,100,NATL,49.65,1,IX,49.69,BYX,1,--
11:06:09 ET,49.67,20,Q,49.65,1,IX,49.69,BYX,1,--
11:06:08 ET,49.6826,200,DF,49.65,1,IX,49.69,Z,1,--
11:06:08 ET,49.6824,300,DF,49.65,1,IX,49.69,Z,1,--
11:06:08 ET,49.6507,1800,DF,49.65,1,IX,49.69,Z,1,--
11:06:08 ET,49.65,1800,DF,49.65,1,IX,49.69,Z,1,--
11:06:01 ET,49.67,100,DF,49.63,2,Q,49.68,DEX,1,--
11:06:01 ET,49.67,100,DF,49.63,1,Q,49.68,DEX,1,--
11:06:01 ET,49.67,100,DF,49.63,1,Q,49.68,DEX,1,--
11:06:01 ET,49.66,100,DF,49.63,1,Q,49.67,N,1,--
11:05:47 ET,49.6443,50,DF,49.62,2,P,49.67,IX,1,--
11:05:45 ET,49.64,8389,DF,49.62,3,Q,49.67,Q,1,--
11:05:45 ET,49.64,10,DF,49.62,3,Q,49.67,Q,1,--
11:05:45 ET,49.64,101,P,49.62,3,Q,49.67,Q,1,--
11:05:45 ET,49.66,100,DF,49.64,1,P,49.67,Q,1,--
11:05:45 ET,49.64,99,P,49.64,2,N,49.67,Q,1,--
11:05:45 ET,49.64,1,Z,49.64,2,DEX,49.67,Q,1,--
11:05:45 ET,49.64,199,Z,49.64,2,DEX,49.65,IX,1,--
11:05:45 ET,49.65,1,Q,49.64,2,DEX,49.65,IX,1,--
11:05:45 ET,49.65,100,Q,49.64,2,DEX,49.65,IX,1,--
11:05:45 ET,49.64,100,Q,49.63,1,Q,49.67,IX,1,--
11:05:45 ET,49.66,1,Z,49.63,1,Q,49.67,IX,1,--
11:05:45 ET,49.64,200,P,49.64,2,Z,49.67,N,1,--
11:05:45 ET,49.66,100,Q,49.64,2,Z,49.67,N,1,--
11:05:45 ET,49.64,200,Q,49.64,2,Z,49.67,N,1,--
11:05:45 ET,49.64,200,DEX,49.64,3,Q,49.69,Z,1,--
11:05:45 ET,49.64,100,DEX,49.64,3,Q,49.69,Z,1,--
11:05:45 ET,49.65,100,IX,49.65,1,IX,49.69,Z,1,--
11:05:45 ET,49.65,100,DF,49.65,1,IX,49.69,Z,1,--
11:05:45 ET,49.65,100,DF,49.65,1,IX,49.69,Z,1,--
11:05:38 ET,49.64,100,DF,49.63,1,Q,49.67,Q,1,--
11:05:38 ET,49.65,1500,DF,49.63,1,Q,49.67,Q,1,--
11:05:36 ET,49.65,5,DF,49.63,1,Q,49.67,Q,1,--
11:05:32 ET,49.62,1000,DF,49.62,4,Z,49.67,Q,1,--
11:05:32 ET,49.64,100,BYX,49.63,1,Q,49.66,Q,1,--
11:05:32 ET,49.64,100,Q,49.64,1,BYX,49.67,N,1,--
11:05:32 ET,49.68,200,DF,49.64,1,Q,49.67,Q,1,--
11:05:32 ET,49.66,100,DF,49.64,2,P,49.67,Q,1,--
11:05:32 ET,49.66,200,P,49.66,2,P,49.67,Q,1,--
11:05:32 ET,49.66,100,BYX,49.65,1,Q,49.67,IX,1,--
11:05:32 ET,49.66,100,Q,49.66,1,BYX,49.67,IX,1,--
11:05:32 ET,49.68,100,DF,49.66,2,P,49.67,Q,1,--
11:05:32 ET,49.68,100,DF,49.66,2,P,49.67,Q,1,--
11:05:32 ET,49.68,100,Q,49.67,1,Q,49.69,Z,1,--
11:05:32 ET,49.66,200,NATL,49.66,2,DEX,49.69,Q,1,--
11:05:32 ET,49.67,100,Q,49.66,3,Z,49.7,IX,1,--
11:05:32 ET,49.68,200,DF,49.67,1,Q,49.7,Q,1,--
11:05:25 ET,49.6723,100,DF,49.66,6,Q,49.71,IX,1,--
11:05:25 ET,49.68,100,DF,49.67,1,Q,49.71,IX,1,--
11:05:25 ET,49.68,100,DF,49.67,1,Q,49.71,IX,1,--
11:05:17 ET,49.6974,45,DF,49.68,3,DEX,49.73,Q,1,--
11:05:17 ET,49.69,45,DF,49.68,3,DEX,49.73,Q,1,--
11:05:17 ET,49.7193,27,DF,49.68,3,DEX,49.73,Q,1,--
11:05:13 ET,49.715,52,DF,49.69,1,IX,49.73,Q,1,--
11:05:13 ET,49.7,52,DF,49.69,1,Q,49.74,Q,1,--
11:05:13 ET,49.7176,100,DF,49.69,1,Q,49.74,Q,1,--
11:05:13 ET,49.7176,100,DF,49.69,1,Q,49.74,Q,1,--
11:05:13 ET,49.7,100,DF,49.69,1,Q,49.74,Q,1,--
11:05:13 ET,49.7,100,DF,49.69,1,Q,49.74,Q,1,--
11:05:11 ET,49.73,100,Q,49.69,1,IX,49.73,Q,2,--
11:05:11 ET,49.71,1,Q,49.68,1,Q,49.71,IX,1,--
11:05:11 ET,49.7,100,Q,49.66,3,Z,49.71,IX,1,--
11:05:10 ET,49.692,200,DF,49.66,3,Z,49.7,Q,1,--
11:05:07 ET,49.68,42,DF,49.66,4,Q,49.71,IX,1,--
11:05:07 ET,49.69,100,DEX,49.68,1,DEX,49.72,N,2,--
11:05:07 ET,49.69,80,DF,49.69,1,DEX,49.72,N,2,--
11:05:07 ET,49.69,200,DF,49.69,1,DEX,49.72,N,2,--
11:05:06 ET,49.68,300,DF,49.69,2,DEX,49.73,Q,1,--
11:05:06 ET,49.7,8,Z,49.68,5,DEX,49.71,IX,1,--
11:05:06 ET,49.7,1,Z,49.68,5,DEX,49.71,IX,1,--
11:05:06 ET,49.7,1,Z,49.68,5,DEX,49.71,IX,1,--
11:05:06 ET,49.7,100,IX,49.68,5,DEX,49.71,IX,1,--
11:05:06 ET,49.7,242,DEX,49.68,1,Q,49.7,DEX,2,--
11:05:06 ET,49.7,100,Q,49.66,3,DEX,49.7,DEX,2,--
11:05:06 ET,49.7,504,Q,49.66,3,DEX,49.7,DEX,2,--
11:05:06 ET,49.7,8,DEX,49.66,3,DEX,49.7,Q,6,--
11:05:06 ET,49.7,17,Q,49.66,3,DEX,49.7,Q,6,--
11:05:06 ET,49.7,611,Q,49.66,3,DEX,49.7,Q,7,--
11:05:06 ET,49.7,200,Q,49.66,3,DEX,49.7,Q,13,--
11:04:59 ET,49.68,100,DF,49.66,1,DEX,49.67,Q,1,--
11:04:59 ET,49.66,200,P,49.66,2,N,49.67,Q,1,--
11:04:59 ET,49.66,200,Z,49.66,2,N,49.67,Q,1,--
11:04:59 ET,49.66,200,DEX,49.66,2,DEX,49.67,Q,1,--
11:04:59 ET,49.66,200,Q,49.66,3,Z,49.7,Q,15,--
11:04:59 ET,49.7,20,DF,49.66,3,Z,49.7,Q,15,--
11:04:59 ET,49.69,1,P,49.66,3,Z,49.7,Q,15,--
11:04:59 ET,49.7,100,Q,49.66,3,Z,49.7,Q,15,--
11:04:50 ET,49.6822,15,DF,49.66,3,Z,49.7,Q,16,--
11:04:50 ET,49.69,15,DF,49.66,3,Z,49.7,Q,16,--
11:04:49 ET,49.67,100,Q,49.64,3,DEX,49.68,IX,1,--
11:04:48 ET,49.67,100,BYX,49.64,1,DEX,49.67,Q,1,--
11:04:48 ET,49.67,100,Q,49.64,1,DEX,49.67,Q,1,--
11:04:43 ET,49.66,50,DF,49.64,1,DEX,49.67,Q,2,--
11:04:43 ET,49.65,100,Q,49.64,1,DEX,49.66,Q,1,--
11:04:43 ET,49.65,100,Q,49.64,1,DEX,49.65,Q,1,--
11:04:43 ET,49.65,123,DEX,49.63,2,Q,49.65,DEX,1,--
11:04:43 ET,49.65,75,DEX,49.63,1,Q,49.65,DEX,1,--
11:04:43 ET,49.65,1,DEX,49.63,1,Q,49.65,DEX,1,--
11:04:43 ET,49.65,1,DEX,49.63,1,Q,49.65,DEX,2,--
11:04:43 ET,49.63,100,Z,49.63,1,Q,49.65,DEX,2,--
11:04:43 ET,49.65,100,DEX,49.63,1,Q,49.65,DEX,3,--
11:04:43 ET,49.65,100,DEX,49.63,1,Q,49.65,DEX,4,--
11:04:43 ET,49.65,100,DEX,49.63,1,Q,49.65,DEX,5,--
11:04:43 ET,49.64,90,BYX,49.63,1,Q,49.65,DEX,5,--
11:04:43 ET,49.65,20,Q,49.61,1,Z,49.65,DEX,5,--
11:04:43 ET,49.64,60,Q,49.61,1,Z,49.65,DEX,5,--
11:04:43 ET,49.64,40,Q,49.61,1,Z,49.65,DEX,5,--
11:04:43 ET,49.63,60,Q,49.61,1,Z,49.64,Q,1,--
11:04:42 ET,49.65,50,DF,49.61,1,Z,49.64,Q,1,--
11:04:42 ET,49.6,750,DF,49.61,1,Z,49.64,Q,1,--
11:04:42 ET,49.6,100,Q,49.58,1,PH,49.61,IX,1,--
11:04:42 ET,49.6,100,DEX,49.58,1,PH,49.6,Q,1,--
11:04:42 ET,49.58,40,BYX,49.57,1,Q,49.6,DEX,1,--
11:04:42 ET,49.6,140,Q,49.57,1,Q,49.6,DEX,2,--
11:04:42 ET,49.57,100,Z,49.57,1,Q,49.6,DEX,2,--
11:04:42 ET,49.6,200,Q,49.57,1,Q,49.6,DEX,2,--
11:04:42 ET,49.6,60,Q,49.57,1,Q,49.6,Q,3,--
11:04:42 ET,49.59,60,Q,49.54,5,BYX,49.6,Q,11,--
11:04:37 ET,49.54,200,DF,49.54,3,Q,49.59,IX,1,--
11:04:37 ET,49.54,200,DF,49.54,3,Q,49.59,IX,1,--
11:04:37 ET,49.54,100,NATL,49.54,3,Q,49.59,IX,1,--
11:04:37 ET,49.5435,100,DF,49.54,3,Q,49.59,IX,1,--
11:04:35 ET,49.5721,100,DF,49.54,3,Q,49.59,IX,1,--
11:04:30 ET,49.565,10,DF,49.54,3,Q,49.59,IX,1,--
11:04:29 ET,49.5643,50,DF,49.54,3,Q,49.59,IX,1,--
11:04:13 ET,49.5657,50,DF,49.54,3,Q,49.59,IX,1,--
11:04:11 ET,49.5793,1800,DF,49.56,1,Z,49.6,Q,13,--
11:04:09 ET,49.58,100,Q,49.56,1,Z,49.59,Q,1,--
11:04:08 ET,49.57,25,DF,49.56,1,Z,49.59,Q,1,--
11:04:07 ET,49.58,100,Q,49.56,1,Z,49.58,P,1,--
11:04:07 ET,49.57,298,DEX,49.56,1,Z,49.58,Q,2,--
11:04:07 ET,49.57,100,DEX,49.56,1,Z,49.57,DEX,2,--
11:04:07 ET,49.57,100,DEX,49.56,1,Z,49.57,DEX,4,--
11:04:07 ET,49.57,100,DEX,49.56,1,Z,49.57,DEX,4,--
11:04:07 ET,49.57,100,DEX,49.56,1,Z,49.57,DEX,5,--
11:04:07 ET,49.57,1,DEX,49.56,1,Z,49.57,DEX,6,--
11:04:07 ET,49.57,1,DEX,49.55,1,Q,49.57,DEX,7,--
11:04:07 ET,49.57,100,Q,49.54,3,Q,49.57,DEX,7,--
11:04:07 ET,49.55,10,Q,49.53,1,PH,49.56,DEX,1,--
11:04:07 ET,49.55,100,Q,49.52,4,DEX,49.56,DEX,1,--
11:04:07 ET,49.55,25,Q,49.52,4,DEX,49.56,DEX,1,--
11:04:07 ET,49.55,75,Q,49.52,4,DEX,49.55,Q,1,--
11:04:06 ET,49.55,100,Q,49.54,1,IX,49.55,Q,3,--
11:04:06 ET,49.56,19,IX,49.54,1,IX,49.55,Q,4,--
11:04:06 ET,49.55,10,BYX,49.54,1,Q,49.55,Q,3,--
11:04:06 ET,49.55,1,Z,49.54,1,Q,49.55,Q,3,--
11:04:06 ET,49.545,100,Z,49.54,1,Q,49.55,Q,2,--
11:04:06 ET,49.55,100,Q,49.55,1,Q,49.57,DEX,7,--
11:04:06 ET,49.56,56,Q,49.54,1,Q,49.56,BYX,1,--
11:04:06 ET,49.56,75,Q,49.54,1,Q,49.56,BYX,1,--
11:03:57 ET,49.55,100,BYX,49.52,2,DEX,49.55,IX,1,--
11:03:33 ET,49.505,5,DF,49.48,3,DEX,49.53,IX,1,--
11:03:30 ET,49.52,14,Q,49.48,5,Q,49.53,IX,1,--
11:03:25 ET,49.48,200,DF,49.47,2,Z,49.52,N,2,--
11:03:25 ET,49.475,300,DF,49.47,2,Z,49.52,N,2,--
11:03:25 ET,49.475,400,DF,49.47,2,Z,49.52,N,2,--
11:03:18 ET,49.49,31,Q,49.46,6,Z,49.5,IX,1,--
11:03:17 ET,49.49,100,DF,49.46,6,Z,49.52,N,2,--
11:03:17 ET,49.46,69,DF,49.46,6,Z,49.52,N,2,--
11:03:17 ET,49.47,31,DF,49.46,6,Z,49.52,N,2,--
11:03:17 ET,49.49,100,DF,49.46,6,Z,49.52,N,2,--
11:03:17 ET,49.49,100,Z,49.47,1,Q,49.5,IX,1,--
11:03:17 ET,49.49,88,Z,49.47,1,Q,49.5,IX,1,--
11:03:17 ET,49.49,10,Z,49.47,1,Q,49.5,IX,1,--
11:03:17 ET,49.49,1,Z,49.47,1,Q,49.5,IX,1,--
11:03:17 ET,49.49,1,Z,49.47,1,Q,49.5,IX,1,--
11:03:17 ET,49.49,100,Q,49.46,4,P,49.49,Z,1,--
11:03:17 ET,49.49,100,NATL,49.46,4,P,49.49,Q,1,--
11:03:17 ET,49.49,100,BYX,49.46,4,P,49.49,Q,1,--
11:03:17 ET,49.49,43,DEA,49.46,4,P,49.49,Q,1,--
11:03:17 ET,49.49,100,NATL,49.46,3,Z,49.49,Q,1,--
11:03:17 ET,49.49,100,BYX,49.46,3,Z,49.49,Q,1,--
11:03:17 ET,49.49,100,NATL,49.46,3,Z,49.49,Q,1,--
11:03:16 ET,49.49,2,DEA,49.46,1,Z,49.49,Q,1,--
11:03:16 ET,49.49,100,DEA,49.46,1,Z,49.49,Z,1,--
11:03:16 ET,49.48,100,NATL,49.46,1,Z,49.48,NATL,1,--
11:03:16 ET,49.48,100,DEX,49.46,1,Z,49.48,NATL,1,--
11:03:16 ET,49.48,100,BYX,49.46,1,Z,49.48,DEX,1,--
11:03:16 ET,49.48,100,DEA,49.46,1,Z,49.48,DEX,1,--
11:03:16 ET,49.46,800,Q,49.46,1,Z,49.48,Q,1,--
11:03:16 ET,49.46,1472,Q,49.46,1,Z,49.49,Q,2,--
11:03:16 ET,49.46,3500,Q,49.46,57,Q,49.49,Q,2,--
11:03:16 ET,49.46,551,Z,49.46,57,Q,49.49,Q,2,--
11:03:16 ET,49.47,100,Q,49.47,2,Q,49.49,Q,2,--
11:03:16 ET,49.46,28,Q,49.46,57,Q,49.49,Q,3,--
11:03:16 ET,49.47,100,Q,49.46,58,Q,49.49,Q,3,--
11:03:16 ET,49.47,100,Q,49.46,58,Q,49.5,IX,1,--
11:03:16 ET,49.48,100,Q,49.47,1,Q,49.51,Q,1,--
11:03:16 ET,49.47,100,Q,49.47,1,Q,49.51,Q,1,--
11:03:16 ET,49.48,1,Z,49.47,1,Q,49.51,Q,1,--
11:03:16 ET,49.47,100,Q,49.47,1,Q,49.51,B,1,--
11:03:16 ET,49.48,100,Q,49.47,2,Q,49.52,DEX,2,--
11:03:16 ET,49.47,266,Q,49.47,2,Q,49.52,DEX,1,--
